        Time / s                o1,1/real
           1.8679518e-08                   9.0862086e-06
           1.8682508e-08                   7.9194588e-06
           1.8685499e-08                   7.0115334e-06
           1.8688489e-08                   6.4300834e-06
           1.8691479e-08                   6.1856545e-06
            1.869447e-08                   6.2318436e-06
            1.869746e-08                   6.4813012e-06
           1.8700449e-08                   6.8292725e-06
           1.8703441e-08                   7.1732939e-06
            1.870643e-08                   7.4208847e-06
            1.870942e-08                   7.4846303e-06
           1.8712411e-08                   7.2716061e-06
           1.8715401e-08                   6.6774742e-06
            1.871839e-08                   5.5928717e-06
            1.872138e-08                   3.9225938e-06
           1.8724371e-08                   1.6104887e-06
           1.8727361e-08                  -1.3407305e-06
           1.8730351e-08                  -4.8634233e-06
           1.8733342e-08                  -8.8345796e-06
           1.8736332e-08                  -1.3095253e-05
           1.8739321e-08                  -1.7469876e-05
           1.8742313e-08                  -2.1776856e-05
           1.8745302e-08                  -2.5827985e-05
           1.8748292e-08                  -2.9421493e-05
           1.8751283e-08                  -3.2337892e-05
           1.8754273e-08                  -3.4346715e-05
           1.8757262e-08                  -3.5226371e-05
           1.8760252e-08                  -3.4792083e-05
           1.8763243e-08                  -3.2922049e-05
           1.8766233e-08                  -2.9572599e-05
           1.8769223e-08                  -2.4778386e-05
           1.8772214e-08                  -1.8640971e-05
           1.8775204e-08                  -1.1314172e-05
           1.8778193e-08                  -2.9947882e-06
           1.8781185e-08                   6.0774291e-06
           1.8784174e-08                   1.5613456e-05
           1.8787164e-08                   2.5270285e-05
           1.8790155e-08                   3.4656197e-05
           1.8793145e-08                   4.3349952e-05
           1.8796134e-08                   5.0930968e-05
           1.8799126e-08                   5.7012265e-05
           1.8802115e-08                   6.1266684e-05
           1.8805105e-08                   6.3440835e-05
           1.8808095e-08                   6.3357526e-05
           1.8811086e-08                   6.0912826e-05
           1.8814076e-08                     5.60757e-05
           1.8817065e-08                   4.8894737e-05
           1.8820057e-08                   3.9510771e-05
           1.8823046e-08                   2.8168824e-05
           1.8826036e-08                   1.5221261e-05
           1.8829027e-08                   1.1168727e-06
           1.8832017e-08                  -1.3623458e-05
           1.8835006e-08                  -2.8438382e-05
           1.8837998e-08                  -4.2756597e-05
           1.8840987e-08                  -5.6019915e-05
           1.8843977e-08                  -6.7697853e-05
           1.8846967e-08                  -7.7297736e-05
           1.8849958e-08                  -8.4376756e-05
           1.8852948e-08                  -8.8560642e-05
           1.8855937e-08                  -8.9568552e-05
           1.8858929e-08                  -8.7239008e-05
           1.8861918e-08                  -8.1549362e-05
           1.8864908e-08                  -7.2622643e-05
           1.8867899e-08                  -6.0720395e-05
           1.8870889e-08                  -4.6225421e-05
           1.8873878e-08                   -2.962094e-05
            1.887687e-08                  -1.1471851e-05
           1.8879859e-08                   7.5899397e-06
           1.8882849e-08                   2.6878817e-05
           1.8885839e-08                   4.5672488e-05
            1.888883e-08                   6.3237021e-05
            1.889182e-08                   7.8860183e-05
           1.8894809e-08                   9.1889182e-05
           1.8897801e-08                   0.00010176593
